indice,voltaje,label
1313,0.0,flexion
1314,0.0,flexion
1315,0.0,flexion
1316,0.0,flexion
1317,0.0,flexion
1318,0.0,flexion
1319,0.0,flexion
1320,0.0,flexion
1321,0.0,flexion
1322,0.0,flexion
1323,0.0,flexion
1324,0.0,flexion
1325,0.0,flexion
1326,0.0,flexion
1327,0.0,flexion
1328,0.0,flexion
1329,0.0,flexion
1330,0.0,flexion
1331,0.0,flexion
1332,0.0,flexion
1333,0.0,flexion
1334,0.0,flexion
1335,0.0,flexion
1336,0.0,flexion
1337,0.0,flexion
1338,0.0,flexion
1339,0.0,flexion
1340,0.0,flexion
1341,0.0,flexion
1342,0.0,flexion
1343,0.0,flexion
1344,0.0,flexion
1345,0.0,flexion
1346,0.0,flexion
1347,0.0,flexion
1348,0.0,flexion
1349,0.0,flexion
1350,0.0,flexion
1351,0.0,flexion
1352,0.0,flexion
1353,0.0,flexion
1354,0.0,flexion
1355,0.0,flexion
1356,0.0,flexion
1357,0.0,flexion
1358,0.0,flexion
