indice,voltaje
544,1.7793406593406593
545,1.7817582417582416
546,1.7817582417582416
547,1.7857875457875456
548,1.789010989010989
549,1.7922344322344321
550,1.7938461538461536
551,1.7954578754578754
552,1.7962637362637361
553,1.7978754578754577
554,1.8002930402930402
555,1.8019047619047617
556,1.8051282051282052
557,1.8083516483516484
558,1.8107692307692307
559,1.8139926739926737
560,1.8164102564102564
561,1.8196336996336995
562,1.8236630036630035
563,1.826080586080586
564,1.8276923076923075
565,1.83010989010989
566,1.8284981684981685
567,1.826080586080586
568,1.8236630036630035
569,1.8188278388278387
570,1.8139926739926737
571,1.8083516483516484
572,1.8027106227106227
573,1.7962637362637361
574,1.7898168498168496
575,1.7825641025641024
576,1.7753113553113553
577,1.767252747252747
578,1.7648351648351648
579,1.7567765567765568
580,1.7487179487179487
581,1.747912087912088
582,1.743882783882784
583,1.7398534798534797
584,1.7382417582417582
585,1.7366300366300367
586,1.7366300366300367
587,1.7374358974358972
588,1.7398534798534797
589,1.743076923076923
590,1.7487179487179487
591,1.7535531135531133
592,1.76
593,1.768058608058608
594,1.7777289377289376
595,1.784175824175824
596,1.7922344322344321
597,1.8019047619047617
598,1.8115750915750914
599,1.8196336996336995
600,1.8276923076923075
601,1.8349450549450548
602,1.8413919413919413
603,1.8470329670329668
604,1.8518681318681318
605,1.854285714285714
606,1.8550915750915749
607,1.8550915750915749
608,1.8526739926739926
609,1.8478388278388278
610,1.8438095238095238
611,1.838168498168498
612,1.8357509157509158
613,1.8325274725274725
614,1.8293040293040292
615,1.8276923076923075
616,1.8228571428571427
617,1.8244688644688645
618,1.8228571428571427
619,1.8236630036630035
620,1.8236630036630035
621,1.8236630036630035
622,1.8276923076923075
623,1.8317216117216117
624,1.8389743589743588
625,1.846227106227106
626,1.8534798534798536
627,1.8599267399267398
628,1.8663736263736261
629,1.872014652014652
630,1.8776556776556776
631,1.8824908424908424
632,1.8857142857142857
633,1.8905494505494504
634,1.8961904761904762
635,1.8994139194139192
636,1.9042490842490842
637,1.9066666666666665
638,1.90989010989011
639,1.9066666666666665
640,1.9106959706959705
641,1.90989010989011
642,1.90989010989011
643,1.9082783882783882
644,1.905054945054945
645,1.901025641025641
646,1.884102564102564
647,1.8913553113553112
648,1.8873260073260072
649,1.8784615384615382
650,1.872014652014652
651,1.8655677655677656
652,1.8567032967032966
653,1.8510622710622708
654,1.8405860805860805
655,1.8325274725274725
656,1.8188278388278387
657,1.8091575091575092
658,1.8002930402930402
659,1.7833699633699633
660,1.7696703296703296
661,1.755970695970696
662,1.7422710622710622
663,1.7277655677655677
664,1.7164835164835164
665,1.6995604395604396
666,1.6858608058608058
667,1.6745787545787545
668,1.6657142857142855
669,1.6568498168498167
670,1.652014652014652
671,1.6487912087912087
672,1.6504029304029304
673,1.6584615384615384
674,1.6657142857142855
675,1.6737728937728937
676,1.6850549450549448
677,1.697142857142857
678,1.7108424908424908
679,1.7253479853479852
680,1.7406593406593407
681,1.755970695970696
682,1.772087912087912
683,1.7873992673992674
684,1.8002930402930402
685,1.8123809523809524
686,1.8196336996336995
687,1.826080586080586
688,1.83010989010989
689,1.8293040293040292
